Thickness,Na,TiO2_Th,Bulk_def,Temp,IF_def,Affinity,JsC,Voc,FF,PCE
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,26.995439,0.976612,82.1906,21.6688
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,26.97909035,0.789927,79.0864,16.8545
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,27.0204936,1.04811,79.9855,22.6523
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,26.99543765,0.976612,82.1906,21.6688
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,26.97908941,0.789927,79.0864,16.8545
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,27.02047903,1.046249,80.0692,22.6357
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,26.99542414,0.976611,82.1904,21.6687
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,26.97908001,0.789927,79.0864,16.8545
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,27.0203333,1.032015,80.6754,22.4967
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,26.99528907,0.976605,82.1885,21.668
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,26.97898598,0.789927,79.0861,16.8544
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,27.02401704,1.003743,80.6828,21.8853
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,26.99045819,0.934017,81.4538,20.5341
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,26.97078963,0.76391,77.3639,15.9395
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,27.02401542,1.003672,80.6824,21.8837
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,26.99045673,0.934017,81.4538,20.5341
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,26.97078861,0.76391,77.3639,15.9395
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,27.02399915,1.002963,80.6787,21.8672
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,26.99044208,0.934016,81.4537,20.5341
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,26.97077847,0.76391,77.3638,15.9395
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,27.02383648,0.993686,80.8984,21.7238
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,26.99029563,0.934008,81.4522,20.5334
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,26.97067703,0.76391,77.3636,15.9393
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,27.02661033,0.958114,80.8698,20.9409
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,26.98463917,0.888044,80.636,19.3232
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,26.96065621,0.734897,75.6112,14.9811
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,27.02660852,0.958064,80.8686,20.9395
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,26.98463759,0.888044,80.636,19.3232
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,26.96065513,0.734897,75.6112,14.9811
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,27.0265904,0.957572,80.8562,20.9255
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,26.98462181,0.888043,80.6358,19.3232
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,26.96064424,0.734897,75.6112,14.9811
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,27.02640919,0.953009,80.7531,20.7991
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,26.98446398,0.888034,80.6346,19.3226
1.30E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,4.10E+00,26.96053538,0.734897,75.6109,14.9809
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,3.70E+00,26.8537989,1.019772,73.9194,20.2426
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,3.90E+00,26.82093085,0.968132,78.1348,20.2886
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,4.10E+00,26.73504889,0.788664,74.2934,15.6647
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,3.70E+00,26.85379745,1.019679,73.9253,20.2424
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,3.90E+00,26.8209295,0.968132,78.1348,20.2886
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,4.10E+00,26.73504796,0.788664,74.2934,15.6647
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,3.70E+00,26.85378295,1.018765,73.9832,20.2401
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,3.90E+00,26.8209161,0.968131,78.1346,20.2886
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,4.10E+00,26.73503866,0.788664,74.2934,15.6647
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,3.70E+00,26.85363789,1.010972,74.4721,20.2179
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,3.90E+00,26.82078203,0.968127,78.1333,20.288
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,4.10E+00,26.73494571,0.788664,74.2931,15.6646
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+09,3.70E+00,26.85007516,0.968574,74.4599,19.3643
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+09,3.90E+00,26.80479639,0.920004,77.447,19.0988
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+09,4.10E+00,26.70510449,0.760985,72.6291,14.7598
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+10,3.70E+00,26.85007354,0.968527,74.4625,19.364
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+10,3.90E+00,26.80479494,0.920004,77.447,19.0988
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+10,4.10E+00,26.70510349,0.760985,72.6291,14.7598
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+11,3.70E+00,26.85005735,0.968055,74.4889,19.3614
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+11,3.90E+00,26.80478041,0.920004,77.4469,19.0988
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+11,4.10E+00,26.70509347,0.760985,72.6291,14.7598
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+12,3.70E+00,26.84989548,0.963726,74.7276,19.3365
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+12,3.90E+00,26.80463517,0.919999,77.4457,19.0983
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+12,4.10E+00,26.70499332,0.760985,72.6288,14.7597
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+09,3.70E+00,26.84439103,0.916392,74.4397,18.3122
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+09,3.90E+00,26.78579874,0.869603,76.4853,17.8157
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+09,4.10E+00,26.6705856,0.730302,71.109,13.8503
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+10,3.70E+00,26.84438923,0.916366,74.441,18.3119
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+10,3.90E+00,26.78579718,0.869603,76.4853,17.8157
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+10,4.10E+00,26.67058453,0.730302,71.109,13.8503
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+11,3.70E+00,26.8443712,0.916103,74.4533,18.3097
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+11,3.90E+00,26.78578154,0.869602,76.4852,17.8157
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+11,4.10E+00,26.67057379,0.730301,71.109,13.8503
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+12,3.70E+00,26.84419096,0.913607,74.5686,18.288
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+12,3.90E+00,26.78562518,0.869597,76.4842,17.8152
1.30E+00,1.00E+15,5.00E-02,1.00E+15,3.50E+02,1.00E+12,4.10E+00,26.67046644,0.730301,71.1088,13.8502
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+09,3.70E+00,25.87085513,1.074048,79.3355,22.0446
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+09,3.90E+00,25.31459847,1.060557,84.3774,22.6533
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+09,4.10E+00,25.25520116,0.915039,84.4633,19.519
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+10,3.70E+00,25.87085343,1.073782,79.3037,22.0303
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+10,3.90E+00,25.31459739,1.060555,84.3762,22.6529
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+10,4.10E+00,25.25519988,0.915039,84.4631,19.519
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+11,3.70E+00,25.8708365,1.071212,79.017,21.8981
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+11,3.90E+00,25.31458655,1.060534,84.3635,22.6491
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+11,4.10E+00,25.25518711,0.915039,84.4613,19.5186
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+12,3.70E+00,25.87066723,1.051595,77.5162,21.0887
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+12,3.90E+00,25.31447822,1.060325,84.2384,22.6109
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.00E+02,1.00E+12,4.10E+00,25.25505938,0.915046,84.4434,19.5145
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+09,3.70E+00,25.9648454,1.030207,79.8415,21.3569
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+09,3.90E+00,25.31913365,1.015181,83.7415,21.5245
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+09,4.10E+00,25.22255985,0.904714,83.5126,19.0569
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+10,3.70E+00,25.96484295,1.030016,79.8119,21.3451
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+10,3.90E+00,25.31913203,1.015179,83.7402,21.5241
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+10,4.10E+00,25.22255791,0.904714,83.5124,19.0569
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+11,3.70E+00,25.96481845,1.028149,79.5348,21.2324
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+11,3.90E+00,25.31911584,1.015154,83.727,21.5202
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+11,4.10E+00,25.22253854,0.904714,83.5101,19.0563
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+12,3.70E+00,25.96457352,1.012746,77.7097,20.4342
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+12,3.90E+00,25.31895394,1.014911,83.5966,21.4814
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.25E+02,1.00E+12,4.10E+00,25.22234484,0.904712,83.4878,19.051
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+09,3.70E+00,26.06704492,0.986558,80.0036,20.5742
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+09,3.90E+00,25.32480476,0.968381,82.9372,20.3396
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+09,4.10E+00,25.19062618,0.888387,82.8899,18.5499
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+10,3.70E+00,26.0670417,0.986411,79.9774,20.5645
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+10,3.90E+00,25.32480243,0.968379,82.9358,20.3392
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+10,4.10E+00,25.19062312,0.888387,82.8896,18.5499
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+11,3.70E+00,26.06700957,0.984966,79.7271,20.47
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+11,3.90E+00,25.32477905,0.968352,82.9219,20.3352
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+11,4.10E+00,25.19059255,0.888387,82.8867,18.5492
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+12,3.70E+00,26.06668823,0.972425,77.9481,19.7582
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+12,3.90E+00,25.32454532,0.968089,82.7838,20.2956
1.30E+00,1.00E+16,2.00E-02,1.00E+12,3.50E+02,1.00E+12,4.10E+00,25.19028684,0.888386,82.8579,18.5425
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+09,3.70E+00,25.86157836,1.073785,79.278,22.0153
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+09,3.90E+00,25.30946512,1.060422,84.3343,22.6342
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+09,4.10E+00,25.25037682,0.915201,84.3733,19.498
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+10,3.70E+00,25.86157667,1.073521,79.2466,22.0012
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+10,3.90E+00,25.30946404,1.06042,84.333,22.6339
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+10,4.10E+00,25.25037554,0.915201,84.3732,19.4979
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+11,3.70E+00,25.86155974,1.07097,78.963,21.8703
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+11,3.90E+00,25.30945321,1.060399,84.3205,22.63
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+11,4.10E+00,25.25036277,0.915202,84.3714,19.4975
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+12,3.70E+00,25.86139049,1.051456,77.4739,21.0668
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+12,3.90E+00,25.30934488,1.060191,84.1963,22.5922
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.00E+02,1.00E+12,4.10E+00,25.25023505,0.915208,84.3535,19.4934
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+09,3.70E+00,25.95505421,1.029869,79.7881,21.3276
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+09,3.90E+00,25.3139982,1.014987,83.7001,21.5054
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+09,4.10E+00,25.21792388,0.904779,83.4304,19.036
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+10,3.70E+00,25.95505176,1.029679,79.7588,21.3158
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+10,3.90E+00,25.31399658,1.014984,83.6988,21.505
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+10,4.10E+00,25.21792194,0.904779,83.4301,19.036
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+11,3.70E+00,25.95502727,1.027829,79.4843,21.2043
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+11,3.90E+00,25.31398039,1.01496,83.6858,21.5011
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+11,4.10E+00,25.21790257,0.904779,83.4279,19.0354
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+12,3.70E+00,25.95478239,1.012536,77.6695,20.4117
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+12,3.90E+00,25.31381851,1.014718,83.5563,21.4626
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.25E+02,1.00E+12,4.10E+00,25.21770888,0.904778,83.4055,19.0302
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+09,3.70E+00,26.05669943,0.986127,79.9536,20.5442
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+09,3.90E+00,25.31963676,0.968145,82.8962,20.3204
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+09,4.10E+00,25.18613438,0.88848,82.8028,18.5291
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+10,3.70E+00,26.05669621,0.985981,79.9277,20.5346
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+10,3.90E+00,25.31963442,0.968142,82.8949,20.32
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+10,4.10E+00,25.18613132,0.88848,82.8025,18.529
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+11,3.70E+00,26.05666409,0.984552,79.6797,20.4411
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+11,3.90E+00,25.31961105,0.968116,82.881,20.3161
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+11,4.10E+00,25.18610075,0.88848,82.7996,18.5284
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+12,3.70E+00,26.05634284,0.972124,77.9115,19.735
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+12,3.90E+00,25.31937734,0.967854,82.7439,20.2768
1.30E+00,1.00E+16,2.00E-02,1.00E+13,3.50E+02,1.00E+12,4.10E+00,25.18579506,0.888479,82.771,18.5217
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+09,3.70E+00,25.77080838,1.07138,78.7311,21.7379
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,25.25864706,1.059093,83.9293,22.4521
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,25.20582776,0.916716,83.5317,19.3013
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,25.77080669,1.071134,78.7029,21.7251
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,25.25864598,1.059091,83.9281,22.4518
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,25.20582648,0.916716,83.5315,19.3013
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,25.77078979,1.068746,78.4459,21.6059
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,25.25863515,1.05907,83.9165,22.4482
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,25.2058137,0.916717,83.5299,19.3009
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,25.7706208,1.049355,77.126,20.8568
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,25.2585269,1.058863,83.8017,22.413
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,25.20568589,0.916721,83.5133,19.2971
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,25.85932768,1.026805,79.2794,21.0506
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,25.26313897,1.013118,83.3107,21.323
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,25.17193594,0.905423,82.6514,18.8373
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,25.85932524,1.02663,79.2527,21.04
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,25.26313735,1.013116,83.3095,21.3226
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,25.17193401,0.905423,82.6512,18.8372
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,25.8593008,1.024923,79.0012,20.9383
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,25.26312117,1.013093,83.2973,21.319
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,25.17191465,0.905423,82.6491,18.8367
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,25.85905643,1.010601,77.2827,20.1964
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,25.26295943,1.012861,83.1763,21.283
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,25.17172107,0.905421,82.6279,18.8317
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,25.9556399,0.982249,79.4773,20.2627
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,25.26844288,0.965888,82.5102,20.1378
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,25.14154124,0.889321,81.9268,18.3179
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,25.9556367,0.982118,79.4535,20.2539
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,25.26844054,0.965886,82.5089,20.1375
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,25.14153818,0.889321,81.9265,18.3179
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,25.95560466,0.980818,79.2251,20.1689
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,25.2684172,0.965861,82.4959,20.1338
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,25.14150763,0.88932,81.9237,18.3172
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,25.95528428,0.969377,77.5556,19.5134
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,25.26818375,0.965612,82.3668,20.0969
1.30E+00,1.00E+16,2.00E-02,1.00E+14,3.50E+02,1.00E+12,4.10E+00,25.14120212,0.889318,81.8957,18.3107
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+09,3.70E+00,25.01924758,1.058434,74.8083,19.8102
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+09,3.90E+00,24.79592962,1.044743,81.3949,21.0857
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+09,4.10E+00,24.76616918,0.924293,78.3244,17.9294
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+10,3.70E+00,25.01924591,1.05826,74.7961,19.8037
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+10,3.90E+00,24.79592854,1.04474,81.3943,21.0854
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+10,4.10E+00,24.76616791,0.924293,78.3243,17.9294
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+11,3.70E+00,25.01922923,1.05655,74.6854,19.7424
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+11,3.90E+00,24.79591778,1.044711,81.3878,21.0832
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+11,4.10E+00,24.76615519,0.924293,78.3232,17.9291
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+12,3.70E+00,25.01906238,1.035772,74.5848,19.3279
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+12,3.90E+00,24.79581021,1.044419,81.3242,21.0607
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.00E+02,1.00E+12,4.10E+00,24.76602803,0.924315,78.3099,17.9264
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+09,3.70E+00,25.07505723,1.010892,75.5768,19.1573
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+09,3.90E+00,24.7984139,0.997267,80.7849,19.9786
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+09,4.10E+00,24.74551358,0.90922,77.59,17.4571
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+10,3.70E+00,25.07505483,1.010776,75.5613,19.1512
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+10,3.90E+00,24.7984123,0.997264,80.7842,19.9784
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+10,4.10E+00,24.74551166,0.90922,77.5899,17.457
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+11,3.70E+00,25.0750308,1.009634,75.4151,19.0925
1.30E+00,1.00E+16,2.00E-02,1.00E+15,3.25E+02,1.00E+11,3.90E+00,24.79839625,0.997234,80.777,19.976
